"id","industry","1991-01","1991-02","1991-03","1991-04","1991-05","1991-06","1991-07","1991-08","1991-09","1991-10","1991-11","1991-12","1992-01","1992-02","1992-03","1992-04","1992-05","1992-06","1992-07","1992-08","1992-09","1992-10","1992-11","1992-12","1993-01","1993-02","1993-03","1993-04","1993-05","1993-06","1993-07","1993-08","1993-09","1993-10","1993-11","1993-12","1994-01","1994-02","1994-03","1994-04","1994-05","1994-06","1994-07","1994-08","1994-09","1994-10","1994-11","1994-12","1995-01","1995-02","1995-03","1995-04","1995-05","1995-06","1995-07","1995-08","1995-09","1995-10","1995-11","1995-12","1996-01","1996-02","1996-03","1996-04","1996-05","1996-06","1996-07","1996-08","1996-09","1996-10","1996-11","1996-12","1997-01","1997-02","1997-03","1997-04","1997-05","1997-06","1997-07","1997-08","1997-09","1997-10","1997-11","1997-12","1998-01","1998-02","1998-03","1998-04","1998-05","1998-06","1998-07","1998-08","1998-09","1998-10","1998-11","1998-12","1999-01","1999-02","1999-03","1999-04","1999-05","1999-06","1999-07","1999-08","1999-09","1999-10","1999-11","1999-12","2000-01","2000-02","2000-03","2000-04","2000-05","2000-06","2000-07","2000-08","2000-09","2000-10","2000-11","2000-12","2001-01","2001-02","2001-03","2001-04","2001-05","2001-06","2001-07","2001-08","2001-09","2001-10","2001-11","2001-12","2002-01","2002-02","2002-03","2002-04","2002-05","2002-06","2002-07","2002-08","2002-09","2002-10","2002-11","2002-12","2003-01","2003-02","2003-03","2003-04","2003-05","2003-06","2003-07","2003-08","2003-09","2003-10","2003-11","2003-12","2004-01","2004-02","2004-03","2004-04","2004-05","2004-06","2004-07","2004-08","2004-09","2004-10","2004-11","2004-12","2005-01","2005-02","2005-03","2005-04","2005-05","2005-06","2005-07","2005-08","2005-09","2005-10","2005-11","2005-12","2006-01","2006-02","2006-03","2006-04","2006-05","2006-06","2006-07","2006-08","2006-09","2006-10","2006-11","2006-12","2007-01","2007-02","2007-03","2007-04","2007-05","2007-06","2007-07","2007-08","2007-09","2007-10","2007-11","2007-12","2008-01","2008-02","2008-03","2008-04","2008-05","2008-06","2008-07","2008-08","2008-09","2008-10","2008-11","2008-12","2009-01","2009-02","2009-03","2009-04","2009-05","2009-06","2009-07","2009-08","2009-09","2009-10","2009-11","2009-12","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02","2016-03","2016-04","2016-05","2016-06","2016-07","2016-08","2016-09","2016-10","2016-11","2016-12","2017-01","2017-02","2017-03","2017-04","2017-05","2017-06","2017-07","2017-08","2017-09","2017-10","2017-11","2017-12","2018-01","2018-02","2018-03","2018-04","2018-05","2018-06","2018-07","2018-08","2018-09","2018-10"
"1101",11,-10.828,33.5718,-5.3476,22.0341,-8.7764,5.1545,-10.294,-18.5794,12.0804,-2.5608,-2.1279,0,10.145,-6.5791,-2.8168,-4.3478,-2.3595,1.5873,-7.461,-0.9708,-0.9804,-0.9901,1,1e-04,1.9803,23.3009,-1e-04,-6.2992,0.8992,-2.5862,-0.7079,-1e-04,1e-04,5.8824,9.2594,24.5759,-6.1225,-6.5218,0.7751,2e-04,-0.8646,-3.2,-1.0079,-1.8868,7.6925,-10.7144,-4.0001,9.3748,-2e-04,5.7143,-3.6036,-9.3459,-1.6316,3.2121,-6.1246,-14.3566,1.4452,-8.5469,0.623,14.5513,-4.8648,7.3865,4.2328,29.4417,7.9421,36.2384,-17.7776,0.9009,-0.8927,7.2071,4.2018,-3.2258,1e-04,2.4997,-3.252,-5.0418,-8.8497,-4.4477,-10.5725,-6.549,1.8867,-13.2275,15.8536,1.8424,-11.628,5.848,5.525,-8.1152,-7.1444,-1.6511,-0.6971,-1.7545,2.8571,3.1249,0.3364,-6.7114,-15.108,1.6949,5.0001,8.7301,-12.044,3.7347,-10.6721,3.4998,9.6619,-7.489,-7.1428,66.1539,18.2095,12.5327,-20.4177,-27.1138,11.6,-12.5448,10.6545,-20.9678,-14.2858,-1.7857,-1.2121,-6.135,16.9935,-8.9384,-7.3619,-15.894,-15.3542,-9.3022,-18.1283,19.3546,-18.3785,-5.9603,-1.4085,22.143,2.924,-9.0909,27.5,7.8429,-9.0909,9.9999,6.6363,-11.3043,-26.9607,10.7381,26.6667,-1e-04,49.2826,-21.4743,1.6326,-19.6789,18.0001,-2.9662,5.2403,7.5492,-2.7779,39.5915,-11.6959,10.5961,10.1797,8.6956,-7.9999,-22.5544,7.3686,-0.6537,-1.6447,20.1043,10.5884,-3.7231,7.1824,7.7319,-3.8277,0.4975,-9.406,3.8253,-6.0526,10.0841,0.7633,2.5253,12.2254,-1.6705,1.6991,11.9333,1.919,2.5105,2.0409,0,8.8,-12.4999,1.4709,-1.8302,12.9842,5.8467,11.8096,0.3407,-4.2445,-1.9501,0.9043,6.6308,4.5377,22.5079,10.349,6.3988,24.7641,4.3475,-14.7643,-4.357,-7.1114,31.5788,7.0907,-15.9591,3.0304,-19.6077,1.3314,-20.8652,-40.0321,-9.1152,45.7225,9.1093,-17.0685,17.2257,6.6794,13.059,7.5951,-7.647,10.6689,6.5007,1.1204,-5.8171,-1.3237,1.3413,-12.2058,-0.8376,1.1825,-5.5091,-3.3569,-0.1827,16.2379,-1.1744,13.4129,-2.3951,-2.6137,4.6252,-4.4208,-6.2201,20.7482,18.1687,-0.596,2.6379,11.1794,-15.0221,-15.0969,15.0456,-14.0028,7.5269,5.4288,2.3036,-8.4768,0.8682,-3.1564,4.7406,4.3017,-6.7333,11.5208,3.1679,1.6021,2.2339,2.5708,-4.6365,-1.4454,4.5333,0.6376,-6.4639,4.4505,7.7763,8.3543,-0.1168,9.5905,-1.2806,-4.216,9.0293,-2.6915,1.9149,-6.8893,1.3454,4.448,5.9086,-4.6315,2.5388,-2.1529,-4.5104,-1.8435,0.8215,2.6775,-1.1341,-4.3576,-6.5948,-6.3415,1.9006,-4.304,8.5456,-18.6464,-7.3003,-2e-04,9.89,4.9998,4.4446,-8.6626,6.6553,9.8977,6.9321,-1.6551,6.1712,-2.642,-4.6134,0.7112,6.356,-3.5857,-3.3059,-1.9943,2.3256,3.6049,-0.4287,-3.0131,-0.8876,0.1493,8.6439,3.2922,-1.7266,-1.2161,11.7649,6.7318,-2.8668,5.6489,7.6238,-2.9516,-13.00841182
"1102",11,-15.0794,27.1032,-2.2059,16.6443,-5.9604,2.8167,1.7124,-5.9261,14.9607,-4.7946,-1.4388,3.6495,9.8592,-7.6925,-3.4723,-2.1584,0.6705,0,-6.5413,-5.3099,-0.9345,3.7735,5.4545,-4.3106,-1.8018,10.0918,2.5,-7.317,0.8458,-5.4053,-0.2666,-2.1009,0.6438,7.6758,6.9307,17.5926,-6.2993,-6.7226,3.6038,0.8695,1.6863,-0.885,5.1071,-3.6696,5.7143,-8.1082,-4.9019,9.2783,1.8867,12.9628,-6.5573,-11.4035,1.9803,5,2.8762,-8.9615,-1.566,-9.5454,-2.2613,7.969,-1.1905,4.5783,6.2212,4.7723,2.0702,21.1832,-11.0093,8.2475,-1.9048,-2.9127,1.9999,-1.9608,0,8.0001,-6.4816,1e-04,-6.5347,2.4124,-2.9544,-5.1522,3.9504,-16.3896,4.8294,4.3365,-4.1559,-1.0843,-0.2741,-4.9451,-4.0463,9.1434,-7.1873,-9.7646,8.9554,1.7123,0.3367,1.6779,-26.7327,1.8019,8.4071,24.898,-11.7647,7.4076,-9.3103,10.4229,11.7186,-12.5874,-8.8001,21.0528,9.0582,8.9701,-14.6341,-20.0001,3.5714,-13.7934,13.0001,-16.1666,-17.7514,19.4245,1.2046,8.9288,-1.0928,-8.2873,-10.8434,-11.4865,-14.8855,-7.1749,-1.5218,18.0413,-7.8602,-15.1659,5.5868,12.6987,-12.2066,-5.3476,14.6892,24.1378,-4.7619,4.1668,16.757,-21.1805,-19.3832,23.4972,14.6017,1.9305,24.9997,-26.0605,11.4755,-18.75,20.3621,-3.0074,10.8528,11.3428,-7.1428,23.077,-5.6818,9.0361,14.3645,14.4928,-6.7511,-21.7194,6.3587,2.174,-5.3193,22.3087,7.6142,-6.6038,7.0707,5.6605,-3.5715,0.9259,-4.587,-4.0866,1.0025,2.9776,0.7228,-1.1702,2.493,-3.7838,5.0562,4.0104,1.5425,9.1138,5.8004,9.4299,-2.8056,0.2061,-2.0574,4.2398,9.8398,13.1252,18.0477,-3.276,1.1293,7.3365,-4.9033,8.75,6.0345,17.344,-1.8476,21.7518,19.8704,-5.5854,-10.3054,0.8508,-3.3757,14.1921,3.8239,0.9208,3.102,-19.4691,-0.8792,-12.0417,-20.2279,-30.7143,39.1753,5.3706,-17.0475,10.5932,12.6436,15.9865,7.3312,-4.3716,0.286,8.2787,2.5642,-3.6111,-1.4409,1.1697,-12.4276,-2.9704,5.4422,-4.5163,-6.0811,2.1579,11.6199,-1.0873,10.5903,-0.9419,-4.2791,6.7882,-0.4654,-7.0095,10.7205,15.8848,3.2637,3.6664,8.5366,-7.7767,-16.4706,14.241,-11.3699,5.1002,4.4118,6.0562,-4.5154,-2.2252,1.4225,5.049,1.6024,-0.9729,7.7034,-1.7545,2.6098,-2e-04,0.5355,-1.4648,-1.4866,2.7433,-1.0683,-0.4048,2.0326,5.9494,2e-04,6.5511,-1.3803,-1.7812,-3.3678,2.681,-0.7832,4.4736,-1.6372,4.7374,2.2005,4.2868,-5.244,0.9009,1.2755,-1.7633,-2.3077,1.5748,1.6794,-1.3977,0.2577,-6.1696,-5.0684,0.8658,-1.6508,4.8135,-18.0742,-0.9041,-4.1972,5.143,6.5215,-2.2109,-13.5652,12.2737,4.6594,0.8563,-3.3509,0.5477,1.8149,-6.0605,1.5182,13.645,0.6581,-2.6143,-6.5434,-6.2837,2.2988,5.8617,-1.8279,0.1862,3.5317,1.2566,6.5601,-5.4908,0.5281,11.2084,4.0947,1.3616,21.7911,5.5077,-0.8362,-17.47247307
"1216",29,-11.1112,18.1253,15.6088,5.4921,-6.7245,5.1162,-2.655,2.9545,16.4834,-1.9956,-2.4888,6.2642,15.7205,0,-4.7169,0.9902,3.9215,-1e-04,-4.7169,-10.2968,-0.6623,8.2756,0.4926,2.9412,-0.7143,6.235,6.546,-6.356,-3.846,-7.7647,-2.551,-2.6177,3e-04,8.0645,7.1642,43.4539,-6.7961,-15.4167,2.7093,2.6379,-1.8691,-3.8096,6.9306,21.9442,10.4785,13.4023,1.8182,3.5715,-14.1379,0.4015,7,-12.3366,-3.1982,-5.0659,-2.5754,-1.5479,1.5724,-6.8113,-0.9967,10.4029,-6.383,2.9222,5.9936,18.75,-3.0076,30.4908,-5.9406,4.8422,-0.2408,-6.5217,10.5944,3e-04,7.0094,6.3321,-5.3387,6.2907,4.0815,7.8432,-0.9092,1.2843,-8.0434,-16.0754,9.2958,0.2578,-2.828,1.3227,0.5223,-10.13,-6.0694,-4.6155,-4.7741,-6.504,5.2174,15.2892,8.602,-5.6107,-14.6854,-0.4098,6.5845,17.3746,-12.829,-3.9358,-2.8571,2.6052,-7.2073,0.9707,4.327,14.2857,7.2577,6.0152,-8.5104,-16.6668,10.2329,-1.2658,13.6752,-10.3856,3.2708,-2.2624,-2.7778,4.7619,-6.8184,-2.439,-5.0001,-11.0524,-14.2013,0,-12.4139,22.385,-15,-15.5462,8.4578,16.9722,3.1374,-7.2244,9.4264,-1.1236,4.1668,-10.9091,-1e-04,-3.6263,-7.3394,8.4158,3.1966,-4.4248,14.815,-12.4999,0.4607,-9.1743,7.5758,1e-04,14.554,-1.0742,-0.8547,20.6897,-2.857,2.5736,11.111,26.4513,-2.5512,-24.3456,-1.3842,5.2632,-1e-04,9.7998,3.7975,-6.0976,3.2469,4.4027,-9.6386,4.6666,-7.0064,-3.4247,0.7092,4.9296,-3.6913,-12.4547,8.9797,-3.3706,10.0778,9.8592,15.3846,2.7778,7.0269,21.4646,-2.2869,20,-8.5104,-0.2333,15.9364,1.7185,6.7568,2.8481,-7.6921,7.3333,-1.5526,3.7856,-4.5593,4.7772,7.7507,16.6124,34.3792,-9.6306,-10.1182,5.1497,-11.0478,17.0297,-1.4222,-3.2186,-1.4911,-15.0173,12.1919,-7.4553,-17.4927,-1.0601,14.1071,-9.5462,-9.8615,0.192,5.3639,20.9092,8.4213,-6.2415,0.7396,5.9369,11.1437,-2.9021,2.446,4.6419,-13.3081,4.0937,1.5449,-3.0429,-5.278,7.229,6.8819,9.3346,9.4469,-1.8499,5.9046,2.6098,-7.7455,-5.3884,6.755,2.2333,0.1215,0.8484,13.7017,-1.0876,-6.6666,4.7616,-1.4355,7.4029,-1.2428,3.0893,-9.323,11.2607,-1.2101,6.0132,5.8824,3.6604,8.4462,-0.769,0.5814,2.6975,-2.8142,7.1429,1.982,2.6502,1.8933,-1.3514,4.7945,-3.4058,1.1009,1.6331,-5.7143,1.7046,-6.8901,1.2,4.743,-3.585,2.7399,2.0952,7.0894,3.8055,-3.4735,-1.1364,-4.2146,0.4001,0.5979,4.5544,-0.7577,-4.0076,8.7474,0,1.6452,11.2396,-1.7241,-3.5084,-2.1818,2.0445,0.5464,3.8042,-1.3962,3.009,6.7011,2.2541,2.6772,-5.0769,-1.9998,3.9115,-10.8022,-2.0182,0.187,2.0562,4.2124,-2.109,7.8993,1.4976,-5.2458,15.1291,-2.0249,0.1589,1.1111,3.6107,6.0609,-1.4284,1e-04,3.7682,2.0951,5.8825,4.3925,3.1873,2.7061,-8.753042232
"1301",11,-8.8159,14.641,28.9157,5.6074,5.5555,-3e-04,-11.9658,-5.4367,7.5812,-6.9916,-2.5057,0.4674,13.4882,-8.6065,-2.2423,-2.2934,0.6798,-5.9809,-4.8344,-3.4762,-0.554,3.8997,1.7427,-5.2173,1.8347,24.6245,8.9158,-11.062,6.6739,-2.6315,0.6978,-3.4573,-1.6531,3.3613,11.9244,39.2254,-6.9566,-13.0842,6.4517,18.1815,5.8245,0.8196,6.5043,2.229,-4.8388,-5.9323,-8.1081,10.7844,-9.7344,2.9413,2.857,-5.5555,-0.0044,-5.0099,2.3357,2.2883,-2.2373,-12.1284,1.0419,5.4124,-4.6455,2.8205,9.7257,3.4089,6.1769,50.7431,-12.4648,5.3096,2.521,1.6392,10.4838,0.7297,2.8987,4.2252,-6.0812,-0.7194,3.5995,3.5886,-0.7463,-6.0151,-7.1999,-15.1724,6.7073,20.9523,5.5118,-1.4926,-6.8181,-8.1299,-0.885,-4.3216,-4.6808,-18.0803,20.1635,11.5646,7.7237,-11.6981,-4.8535,2.0456,21.3811,6.422,-4.3104,23.9639,-16.6031,15.0942,0.8197,4.0649,-7.8124,5.9321,10.4001,-2.1739,1.4815,-8.0293,1.5876,-8.0906,18.397,-20.6351,-4.3999,7.7406,-6.602,-3.7423,6.6955,-1.6193,-7.819,-8.2591,3.6498,-5.4401,-23.028,32.7274,-21.9179,-2.1054,2.5089,12.2379,35.5142,1.3792,-3.6284,-4.4706,7.1429,-6.3257,19.2742,-8.0538,-18.978,14.7148,12.8276,5.8005,1.5352,-5.6156,3.4325,-4.8675,5.8139,8.6332,2.7016,8.1371,-3.7624,6.996,-2.8848,10.8912,-0.8928,-2.7027,-2.7778,-9.5236,-0.6316,10.8092,-0.6315,8.0509,3.9214,-2.8301,0,5.8251,1.835,2.7029,-0.8774,-4.9558,-0.5587,12.3354,-4.4402,-1.4141,-0.4099,4.1151,-0.593,0.3977,2.5744,-0.5792,-1.7477,0.5928,-5.4025,1.973,3.1138,-0.8851,5.4686,3.492,8.3843,2.0755,2.4029,5.7763,7.1671,1.5925,6.1129,23.1906,2.4641,1.2349,10.8538,9.7911,-12.2244,3.9955,-19.9782,16.7351,7.9906,-5.332,-1.3793,-14.6853,-1.5925,-4.9156,-17.4475,8.8064,-12.5001,-10.3801,9.0598,0.3156,7.1278,14.0903,8.0618,-7.1431,6.3967,4.9647,10.6419,-3.5113,1.1076,5.321,-1.0402,3.904,1.1562,-1e-04,-7.7142,5.263,4.0771,6.1287,8.0282,14.472,3.3029,7.4972,1.846,0.2013,4.0203,13.0437,-5.9831,-5.909,11.7182,-16.9586,-9.3228,8.9353,-10.7867,1.7631,6.683,6.7284,-5.5435,-4.4882,-5.9034,2.1769,9.399,-2.7708,3.8414,-5.0121,-3.8947,2.7453,2.0357,-6.4839,-4.1332,-0.4172,-2.9331,4.3167,9.8242,-1.0611,2.2788,4.587,-2.5065,3.4704,-3.1056,-1.282,-1.0389,2.0997,-1.4139,4.0418,-0.7614,0.2587,-6.9677,-2.6351,1.1396,1.8309,5.8093,1.3072,-2.0646,3.9526,-4.5629,-3.5857,-1.3142,2.4285,-3.2079,8.7895,-2.384,4.4775,-0.6494,3.2681,1.0126,0.6265,-1.6189,-1.5191,4.6152,0.6429,-0.6386,9.7686,6.323,-1.7618,1.1209,2.6608,-2.268,0.2211,-1.1024,3.3447,2.7464,3.6425,-2.2365,0.109,-1.4146,8.9405,4.8631,-1e-04,0.4829,0.481,2.8706,4.6511,5.3774,-1e-04,4.0002,-18.36245212
"1303",11,-10.3627,18.4972,25.6098,14.5632,-1.5576,3.5086,-11.8645,-7.8846,10.3634,-6.7796,-0.6819,2.0594,10.3139,-7.3171,-0.4387,-1.1013,0.245,-5.9227,-4.8425,-5.0891,5.6302,2.0306,1.97,-2.1857,3.3519,11.0812,5.3529,-7.1593,5.1846,-2.4271,1.244,-1,1.3775,2.7174,19.5769,48.2303,-7.4627,-13.7098,2.8037,6.3637,1.8104,5.128,4.0652,2.7306,-0.8403,-6.7797,-5.4546,23.0768,-14.8439,0.9173,3.6365,-7.0175,-0.7016,-3.6892,4.5314,1e-04,-1.0753,-15.2174,2.5641,3.5,-5.3139,3.3161,5.4321,5.1523,2.3068,43.1769,-11.1486,2.941,0,0.9525,21.6982,1.55,-1e-04,0.7633,-6.0605,18.5484,1.3606,10.2984,4.1481,-2.6315,-7.4326,-27.5915,4.8388,8.6539,5.3098,5.8824,-7.1428,-6.8378,-6.422,-8.6275,-0.8263,-21.5191,14.1934,15.2544,18.1374,-12.3147,-1.687,2.4511,16.507,6.7763,-8.4615,13.6212,-11.4075,22.9509,-3.8094,13.8612,6.0868,13.1148,7.2463,-8.108,3.6765,-9.2198,5.469,-6.6668,10.8871,-17.6001,-18.0584,-8.7677,5.1948,-8.1482,18.0109,-7.5171,-3.9407,-7.4359,1.3851,-1.8951,-28.5518,18.3039,-26.7924,-4.6392,8.6488,33.3331,24.6269,-4.491,12.226,0.8379,-9.9721,-1.5923,14.1791,-5.9882,-14.0128,11.1112,2.6669,-2.5975,28.6667,-10.8809,-3.779,-8.7613,19.5366,7.1584,8.8266,6.4938,-2.4391,13.2501,-0.6624,8.8889,-3.0613,-5.0527,3.1042,-4.0862,-3.3631,13.2539,2.4831,3.5241,5.319,-6.0605,-0.43,4.9679,-3.7038,1.2821,-1.6881,-3.5407,-4.4494,8.6145,-0.595,-0.8684,1e-04,-2.378,3.4615,12.0195,4.6461,-2.5371,4.6637,-3.4196,-2.1459,4.715,-2.1989,6.3757,4.045,3.6719,8.5417,4.2228,2e-04,3.3148,10.5166,-1.9357,5.2632,13.125,7.2907,10.3448,5.1249,14.9822,-13.3405,2.6251,-25.8138,16.301,1.752,-5.0329,-1.6735,-8.5106,-8.3455,-5.966,-5.8408,-1.6043,-17.0652,-7.4704,-6.2324,0.7553,16.3417,12.8866,6.1643,-8.3871,4.0794,8.5208,14.7219,-0.3805,4.0075,6.9726,2.9159,5.8332,2.0474,2.1603,-20.0906,-2.2685,12.894,9.5745,10.6795,-0.2924,-0.44,7.069,10.7288,6.4596,1.1666,1.2686,-9.2254,-3.8898,10.4144,-13.3,-4.0521,2.4134,-18.7039,8.8766,3.9933,15.5201,-7.6178,-9.7452,-12.9568,1.9085,13.8911,-3.7606,4.4405,-12.415,-0.1945,8.9494,7.1429,-5.1667,-5.7996,9.7015,4.0815,3.2679,-0.3164,-5.5949,6.1433,7.7171,-3.2838,6.3272,-4.0638,-1.8152,-0.6165,2.4805,1.9667,6.6763,0.109,0.5707,-5.5318,-5.5555,3.0207,1.0801,-3.0537,7.4016,1.9061,8.6332,-3.841,-0.2755,-7.7882,-8.0621,-6.2395,16.3667,-9.428,4.0957,-4.426,9.4339,5.956,-6.5089,-1.5824,-1.9292,4.2446,0.3312,2.3101,5.9677,2.1309,6.1106,3.2303,1.4967,-3.6192,1.1127,-1.5131,5.4468,6.767,0.2631,-1.5749,-0.7999,1.6126,3.0423,2.824,0.6243,1.2408,-1e-04,2.5736,4.1816,3.3666,0.5889,-0.7026,-14.02182303
"1326",11,-9.836,16.3636,29.6873,4.3373,-7.8523,3.7704,-4.9383,-7.7923,5.6339,-2.6561,-3.5502,4.2945,5.294,-6.7037,-1.1977,-1.8182,-1.2344,-5.1947,-6.5067,-4.0293,-3.0535,2.3622,-1.1383,-6.7228,-0.9008,13.1817,4.016,-4.2472,-0.8064,-5.4394,-0.4427,-4.8355,-1.4852,4.0202,8.6955,33.7779,7.9733,-16.9232,-5.9262,25.5905,16.0349,3.0219,16.0001,-3.6504,-6.2037,-6.8783,5.1135,17.0269,-3.6951,-4.3165,-2.5063,-12.3396,-9.8301,-10.6311,0.1651,1.9762,0.7751,-13.846,0.4466,6.222,-3.7658,0.4349,18.6146,-5.4745,8.1081,39.8622,-17.6917,13.8515,-1.7806,0.9064,23.054,2.92,3.0736,1.835,-11.036,1.266,-2.0001,3.9368,3.5001,-7.1783,-6.1333,-19.0342,7.0176,27.2132,2.5773,-6.0302,-3.2088,-6.0774,-7.0589,-9.4937,-5.5942,-24.074,16.5767,5.023,17.8261,1e-04,-11.07,9.9584,18.113,23.9615,-12.1134,16.914,-23.1878,9.9658,-5,21.3815,1.8967,5.3192,25.7576,-7.6304,3.0436,-13.2911,8.0652,-9.8398,11.3449,-14.8781,-15.7593,-14.966,-5.6001,17.7966,11.5111,-3.5485,-6.3544,-8.5715,10.9374,-5.6957,-17.0123,22.5,-13.8776,-8.0568,3.6082,16.9155,43.4044,5.3413,3.0986,-14.7542,6.4102,-6.6084,18.4209,-7.2499,-17.7777,20.8492,8.6261,8.2353,5.9786,-11.282,5.4914,-7.9449,11.0118,8.2782,9.6699,13.1979,4.7085,15.6315,-3.7037,9.6154,-6.1403,-0.9345,-0.9433,-8.5715,-1.6667,11.2288,7.1397,9.4378,7.3393,-3.4188,6.1947,0.8334,-3.3058,5.9829,3.5482,-0.9347,-10.5345,8.0843,-3.3269,1.1977,-1.1835,7.1855,-1.6761,0.3788,-0.566,-3.0361,2.3483,-0.9558,-3.4748,1e-04,5.745,3.1523,3.2666,3.2655,4.3479,3.2197,7.8901,7.9931,1e-04,-2.3625,9.355,18.6704,0.7915,5.2353,4.1044,3.9424,-5.747,1.2193,-20.482,15.9092,3.0065,-6.0914,-2.0271,-8.2045,-9.8662,1.113,0.5503,-1.8245,-13.3829,-14.1634,-9.6251,-2.4895,13.4753,31.5002,2.6617,-8.5186,8.8326,12.4756,7.1056,-0.4854,7.9672,4.518,-0.1439,4.6177,2.4829,6.9985,-9.5595,3.0599,-0.0756,2.1522,6.0395,16.2918,2.8473,8.7485,7.9427,-4.717,10.3959,3.5878,-5.1948,-2.2831,4.88,-15.6938,-9.648,9.9245,-11.5428,3.2298,6.3829,8.2353,-6.3043,-1.7402,-6.7297,-0.7594,6.5918,-2.6447,1.9403,-12.1828,-0.5781,9.0118,6.9335,-5.7356,-8.9947,0.436,2.1707,4.1077,5.4028,4.1555,1.1582,8.0154,-1.7668,0.7194,-5.4762,-2.8968,-4.5394,-0.8151,-1.5067,5.1462,0.3337,1.5005,-5.5108,0.7113,-1.1301,-4.4284,1.3453,3.8349,1.9887,8.9138,-3.9644,-1.1983,2.4521,-6.952,-4.0229,11.527,-5.2348,4.8159,-3.6485,4.9089,7.2193,2.7431,-0.2427,-1.4599,7.2078,-0.8423,2.3059,11.3881,6.3897,-3.6037,0.5191,0.4134,-2.8808,-1.6949,-1.6163,4.6005,1.1647,4.2858,-2.9504,-0.5429,-0.6551,13.1869,5.8253,-0.4587,1e-04,0.9217,5.0227,5.6522,5.1364,2.0746,4.0649,-16.00383872
